Time,WAP,Best Bid,Best Ask
210352.6,123726.32,123900,123700
210352.6,123726.32,123900,123700
210352.7,123700.10,123800,123700
210352.7,123010.45,123600,123000
210352.7,123333.96,123400,123000
210352.7,123396.23,123400,123000
210352.8,123396.23,123400,123000
210352.8,123395.48,123400,123000
210352.8,123395.48,123400,123000
210352.8,123395.48,123400,123000
210352.9,123395.48,123400,123000
210352.9,123395.48,123400,123000
210352.9,123395.48,123400,123000
210352.9,123395.48,123400,123000
210353.0,123395.48,123400,123000
210353.0,123395.48,123400,123000
210353.0,123010.29,123600,123000
210353.0,123005.60,123400,123000
210353.1,123222.66,123300,123000
210353.1,123003.76,123400,123000
210353.1,123222.66,123300,123000
210353.1,123005.65,123600,123000
210353.2,123371.09,123500,123000
210353.2,123101.65,123600,123100
210353.2,123371.09,123500,123000
210353.2,123400.00,123700,123100
210353.3,123527.78,123800,123100
210353.3,123743.90,123900,123100
210353.3,123202.62,124000,123200
210353.3,123667.97,123900,123000
210353.4,123222.22,123300,123100
210353.4,123245.69,123300,123000
210353.4,123245.69,123300,123000
210353.4,123225.88,123300,123000
210353.5,123225.88,123300,123000
210353.5,123225.88,123300,123000
210353.5,123249.35,123300,123000
210353.5,123249.35,123300,123000
210353.6,123249.35,123300,123000
210353.6,123249.35,123300,123000
210353.6,123249.35,123300,123000
210353.6,123900.58,124000,123900
210353.7,123005.76,123900,123000
210353.7,123370.00,123700,123000
210353.7,123002.58,123700,123000
210353.7,123476.40,123600,122600
210353.8,122902.31,123600,122900
210353.8,122611.67,123400,122600
210353.8,123172.38,123300,122600
210353.8,122797.44,122900,122600
210353.9,122797.44,122900,122600
210353.9,123202.74,123600,123200
210353.9,123402.94,123500,123200
210353.9,123202.74,123600,123200
210354.0,123202.05,123500,123200
210354.0,123202.74,123600,123200
210354.0,123440.70,123500,123200
210354.0,122603.43,123100,122600
210354.1,122802.94,122900,122600
210354.1,122602.74,123000,122600
210354.1,122802.94,122900,122600
210354.1,122602.74,123000,122600
210354.2,122784.88,122900,122600
210354.2,122602.11,123000,122600
210354.2,122784.88,122900,122600
210354.2,122603.16,123200,122600
210354.3,122602.10,123000,122600
210354.3,122784.88,122900,122600
210354.3,122656.38,122800,122600
210354.3,122656.38,122800,122600
210354.4,122659.89,122800,122600
210354.4,122659.89,122800,122600
210354.4,122664.24,122800,122600
210354.4,122664.24,122800,122600
210354.5,122664.24,122800,122600
210354.5,122664.24,122800,122600
210354.5,122737.66,122800,122600
210354.5,122737.66,122800,122600
210354.6,122602.11,123000,122600
210354.6,122825.84,122900,122700
210354.6,122701.34,123000,122700
210354.6,122701.34,123000,122700
210354.7,122701.34,123000,122700
210354.7,122702.24,123200,122700
210354.7,122701.34,123000,122700
210354.7,122701.34,123000,122700
210354.8,122702.24,123200,122700
210354.8,122830.99,123000,122600
210354.8,122877.03,123100,122600
210354.8,122601.64,123000,122600
210354.9,122766.22,122900,122600
210354.9,122602.45,123200,122600
210354.9,122873.33,123000,122600
210354.9,122794.44,123100,122600
210355.0,122507.78,123000,122500
210355.0,122816.46,122900,122500
210355.0,122507.81,123000,122500
210355.0,122816.46,122900,122500
210355.1,122509.30,123100,122500
210355.1,122733.87,123000,122500
210355.1,122501.85,122800,122500
210355.1,122308.02,122800,122300
210355.2,122632.65,122700,122300
210355.2,122309.61,122800,122300
210355.2,122632.65,122700,122300
210355.2,122309.61,122800,122300
210355.3,122632.65,122700,122300
210355.3,122305.77,122600,122300
210355.3,122308.02,122800,122300
210355.3,122632.65,122700,122300
210355.4,122309.61,122800,122300
210355.4,122304.81,122600,122300
210355.4,122308.02,122800,122300
210355.4,122623.26,122700,122300
210355.5,122803.41,122900,122300
210355.5,122500.60,123000,122500
210355.5,122656.52,122800,122500
210355.5,122501.79,123000,122500
210355.6,122656.52,122800,122500
210355.6,122501.79,123000,122500
210355.6,122656.52,122800,122500
210355.6,122306.66,123000,122300
210355.7,122672.09,122800,122300
210355.7,122777.78,122900,122300
210355.7,122308.91,123000,122300
210355.7,122672.09,122800,122300
210355.8,122306.37,122800,122300
210355.8,122523.26,122600,122300
210355.8,122304.75,122800,122300
210355.8,122523.26,122600,122300
210355.9,122306.66,123000,122300
210355.9,122304.74,122800,122300
210355.9,122523.26,122600,122300
210355.9,122304.75,122800,122300
210356.0,122523.26,122600,122300
210356.0,122304.76,122800,122300
210356.0,122523.26,122600,122300
210356.0,122300.24,122400,122300
210356.1,122300.72,122600,122300
210356.1,122300.72,122600,122300
210356.1,122300.18,122600,122300
210356.1,122300.18,122600,122300
210356.2,122300.18,122600,122300
210356.2,122018.04,122600,122000
210356.2,122011.99,122400,122000
210356.2,122271.14,122300,122000
210356.3,122012.03,122400,122000
210356.3,122271.14,122300,122000
210356.3,122009.02,122300,122000
210356.3,122009.02,122300,122000
210356.4,122021.05,122700,122000
210356.4,122451.90,122500,122000
210356.4,122400.00,122500,122100
210356.4,122400.00,122500,122100
210356.5,122400.00,122500,122100
210356.5,122474.77,122500,122000
210356.5,122400.00,122500,122100
210356.5,122400.00,122500,122100
210356.6,122400.00,122500,122100
210356.6,122400.00,122500,122100
210356.6,122400.00,122500,122100
210356.6,122400.00,122500,122100
210356.7,122101.64,122600,122100
210356.7,122345.00,122400,122000
210356.7,122009.38,122400,122000
210356.7,122258.75,122300,122000
210356.8,122008.11,122400,122000
210356.8,122258.75,122300,122000
210356.8,122008.11,122400,122000
210356.8,122004.06,122200,122000
210356.9,122004.06,122200,122000
210356.9,122004.06,122200,122000
210356.9,122004.06,122200,122000
210356.9,122004.06,122200,122000
210357.0,122004.06,122200,122000
210357.0,122004.06,122200,122000
210357.0,122004.06,122200,122000
210357.0,122004.06,122200,122000
210357.1,122004.06,122200,122000
210357.1,122006.08,122300,122000
210357.1,122008.11,122400,122000
210357.1,122258.75,122300,122000
210357.2,122012.17,122600,122000
210357.2,122345.00,122400,122000
210357.2,122014.02,122600,122000
210357.2,122345.00,122400,122000
210357.3,122009.38,122400,122000
210357.3,122252.40,122300,122000
210357.3,122008.46,122600,122000
210357.3,122344.07,122400,122300
210357.4,122300.78,122600,122300
210357.4,122300.26,122400,122300
210357.4,122300.02,122400,122300
210357.4,122005.12,122600,122000
210357.5,122033.33,122400,122000
210357.5,122025.00,122300,122000
210357.5,122000.18,122600,122000
210357.5,122033.33,122400,122000
210357.6,122025.00,122300,122000
210357.6,121904.93,122600,121900
210357.6,122193.75,122400,121900
210357.6,122193.75,122400,121900
210357.7,122398.68,122400,122000
210357.7,122598.03,122600,122000
210357.7,122436.84,122900,122100
210357.7,121905.13,123000,121900
210357.8,122697.38,122700,121900
210357.8,122003.62,123100,122000
210357.8,122797.37,122800,122000
210357.8,122103.62,123200,122100
210357.9,122897.70,122900,122200
210357.9,122461.76,123300,122300
210357.9,122405.26,123100,122300
210357.9,122392.11,123000,122300
210358.0,122365.79,122800,122300
210358.0,122339.47,122600,122300
210358.0,122300.45,123200,122300
210358.0,122405.26,123100,122300
210358.1,122300.45,123200,122300
210358.1,122405.26,123100,122300
210358.1,122300.45,123200,122300
210358.1,122405.26,123100,122300
210358.2,122412.90,123000,122300
210358.2,122354.69,123000,122300
210358.2,122897.70,122900,122200
210358.2,122735.59,123000,122400
210358.3,122735.59,123000,122400
210358.3,122735.59,123000,122400
210358.3,122735.59,123000,122400
210358.3,122299.07,122300,122200
210358.4,122299.07,122300,122200
210358.4,122998.17,123000,122300
210358.4,122844.78,123000,122600
210358.4,122844.78,123000,122600
210358.5,122844.78,123000,122600
210358.5,122718.60,123300,122600
210358.5,122848.26,123300,122800
210358.6,122972.41,123200,122800
210358.6,122846.13,123300,122800
210358.6,122972.41,123200,122800
210358.7,123288.02,123300,122800
210358.7,123040.24,123300,123000
210358.7,123285.44,123300,122600
210358.7,122867.07,123300,122800
210358.8,122987.10,123200,122600
210358.8,122869.66,123000,122600
210358.8,122869.66,123000,122600
210358.8,122869.66,123000,122600
210358.9,122869.66,123000,122600
210358.9,122999.40,123000,122400
210358.9,123283.19,123300,122600
210358.9,123289.57,123300,122800
210359.0,123293.74,123300,123000
210359.0,123289.63,123300,122800
210359.0,123289.66,123300,122800
210359.0,122945.00,123300,122800
210359.1,122986.21,123100,122800
210359.1,122901.12,123300,122800
210359.1,122923.08,123000,122800
210359.1,122834.78,122900,122800
210359.2,122984.62,123000,122800
210359.2,122984.62,123000,122800
210359.2,122984.62,123000,122800
210359.2,122984.62,123000,122800
210359.3,122984.62,123000,122800
210359.3,122984.62,123000,122800
210359.3,122984.62,123000,122800
210359.3,122984.62,123000,122800
210359.4,122984.62,123000,122800
210359.4,122984.62,123000,122800
210359.4,122984.62,123000,122800
210359.4,122984.62,123000,122800
210359.5,122984.62,123000,122800
210359.5,122984.62,123000,122800
210359.5,122984.62,123000,122800
210359.5,122984.62,123000,122800
210359.6,122994.44,123000,122900
210359.6,122994.44,123000,122900
210359.6,122994.44,123000,122900
210359.6,122994.44,123000,122900
210359.7,122994.44,123000,122900
210359.7,122994.44,123000,122900
210359.7,122902.03,123200,122900
210359.7,122901.91,123200,122900
210359.7,122901.91,123200,122900
210359.8,122900.64,123000,122900
210359.8,122005.78,122800,122000
210359.8,122274.29,122400,122000
210359.9,122274.29,122400,122000
210359.9,122230.77,122400,122000
210359.9,122230.77,122400,122000
210359.9,122230.77,122400,122000
210360.0,122601.83,123200,122000
210360.0,122601.11,123200,122000
210360.0,122199.56,122200,122100
210360.0,123291.87,123300,122600
210360.1,123085.19,123300,122900
210360.1,123053.85,123300,122900
210360.1,123039.13,123300,122900
210360.1,123039.13,123300,122900
210360.2,123039.13,123300,122900
210360.2,123296.44,123300,123000
210360.2,123297.41,123300,123000
210360.2,123297.41,123300,123000
210360.3,123299.14,123300,123200
210360.3,123299.14,123300,123200
210360.3,123297.41,123300,123000
210360.3,123297.41,123300,123000
210360.4,123297.41,123300,123000
210360.4,123299.82,123300,123000
210360.4,123299.82,123300,123000
210360.4,123299.82,123300,123000
210360.5,123299.82,123300,123000
210360.5,123299.82,123300,123000
210360.5,123299.82,123300,123000
210360.5,123299.94,123300,123200
210360.6,123299.94,123300,123200
210360.6,123299.88,123300,123100
210360.6,123599.20,123600,123200
210360.6,123599.20,123600,123200
210360.7,123599.20,123600,123200
210360.7,123599.20,123600,123200
210360.7,123599.20,123600,123200
210360.7,123599.20,123600,123200
210360.8,123599.20,123600,123200
210360.8,123795.72,123800,123200
210360.8,123529.17,123800,123300
210360.8,123795.72,123800,123200
210360.9,123798.06,123800,123300
210360.9,123445.83,123500,123400
210360.9,123498.83,123500,123200
210360.9,123498.83,123500,123200
210361.0,123498.83,123500,123200
210361.0,123399.42,123400,123200
210361.0,123399.42,123400,123200
210361.0,123399.42,123400,123200
210361.1,123399.42,123400,123200
210361.1,123499.97,123500,123200
210361.1,123499.97,123500,123200
210361.1,123499.97,123500,123200
210361.2,123499.97,123500,123200
210361.2,123499.99,123500,123400
210361.2,123799.22,123800,123600
210361.2,123798.45,123800,123400
210361.3,123798.45,123800,123400
210361.3,123798.45,123800,123400
210361.3,123583.33,123800,123400
210361.3,123795.72,123800,123200
210361.4,123529.17,123800,123300
210361.4,123795.72,123800,123200
210361.4,123529.17,123800,123300
210361.4,123796.43,123800,123300
210361.5,123421.74,123900,123400
210361.5,123598.68,123600,123200
210361.5,123798.03,123800,123200
210361.5,123890.90,123900,123300
210361.6,123890.93,123900,123300
210361.6,123892.42,123900,123400
210361.6,123892.44,123900,123400
210361.6,123895.02,123900,123400
210361.7,123895.02,123900,123400
210361.7,123895.02,123900,123400
210361.7,123895.02,123900,123400
210361.7,123895.02,123900,123400
210361.8,123896.99,123900,123600
210361.8,123897.00,123900,123600
210361.8,123897.00,123900,123600
210361.8,123895.00,123900,123400
210361.9,123895.02,123900,123400
210361.9,123896.00,123900,123500
210361.9,123598.51,123900,123500
210361.9,123798.68,123800,123400
210362.0,123895.02,123900,123400
210362.0,123895.02,123900,123400
210362.0,123895.02,123900,123400
210362.0,123895.02,123900,123400
210362.1,123895.02,123900,123400
210362.1,123895.02,123900,123400
210362.1,123895.01,123900,123400
210362.1,123897.56,123900,123400
210362.2,123899.50,123900,123400
210362.2,123603.77,124000,123500
210362.2,123849.23,123900,123800
210362.2,123840.51,124000,123800
210362.3,123840.51,124000,123800
210362.3,123840.51,124000,123800
210362.3,123840.51,124000,123800
210362.3,123840.51,124000,123800
210362.4,123840.51,124000,123800
210362.4,123846.72,124000,123800
210362.4,123698.89,123700,123400
210362.4,123698.89,123700,123400
210362.5,123699.63,123700,123600
210362.5,123699.63,123700,123600
210362.5,123699.26,123700,123500
210362.5,123699.63,123700,123600
210362.6,123699.26,123700,123500
210362.6,123699.63,123700,123600
210362.6,123699.63,123700,123600
210362.6,123699.63,123700,123600
210362.7,123699.26,123700,123500
210362.7,123698.89,123700,123400
210362.7,123994.47,124000,123400
210362.7,123630.95,124000,123500
210362.8,123808.33,123900,123600
210362.8,123778.57,124000,123600
210362.8,123841.94,124000,123600
210362.8,123929.67,124000,123600
210362.9,123816.87,124100,123600
210362.9,123750.60,124100,123600
210362.9,123751.52,124000,123600
210362.9,123919.15,124000,123600
210363.0,123940.16,124000,123600
210363.0,123940.16,124000,123600
210363.0,123940.16,124000,123600
210363.0,123908.57,124000,123600
210363.1,123999.36,124000,123800
210363.1,123999.36,124000,123800
210363.1,123998.73,124000,123600
210363.1,123998.73,124000,123600
210363.2,123999.17,124000,123600
210363.2,123999.17,124000,123600
210363.2,123999.17,124000,123600
210363.2,123999.17,124000,123600
210363.3,123999.58,124000,123800
210363.3,123999.58,124000,123800
210363.3,123999.58,124000,123800
210363.3,123999.58,124000,123800
210363.4,123999.37,124000,123700
210363.4,123999.58,124000,123800
210363.4,123999.58,124000,123800
210363.4,123999.58,124000,123800
210363.5,123999.16,124000,123600
210363.5,123999.17,124000,123600
210363.5,123999.17,124000,123600
210363.5,123999.17,124000,123600
210363.6,123999.17,124000,123600
210363.6,123888.00,124000,123600
210363.6,123800.00,124000,123600
210363.6,123800.00,124000,123600
210363.7,123800.00,124000,123600
210363.7,123800.00,124000,123600
210363.7,123999.16,124000,123600
210363.7,123888.00,124000,123600
210363.8,123800.00,124000,123600
210363.8,123800.00,124000,123600
210363.8,123800.00,124000,123600
210363.8,123800.00,124000,123600
210363.9,123838.46,124000,123500
210363.9,123838.46,124000,123500
210363.9,123838.46,124000,123500
210363.9,123999.16,124000,123600
210364.0,123999.16,124000,123600
210364.0,123844.44,124000,123600
210364.0,123805.56,124000,123500
210364.0,123805.56,124000,123500
210364.1,123805.56,124000,123500
210364.1,123360.87,124000,123300
210364.1,123328.57,123800,123300
210364.1,123317.14,123600,123300
210364.2,123311.27,124100,123300
210364.2,123334.29,123900,123300
210364.2,123699.01,123700,123400
210364.2,124090.95,124100,123400
210364.3,123620.73,124100,123500
210364.3,123725.00,124000,123700
210364.3,123708.96,124100,123700
210364.3,123725.00,124000,123700
210364.4,123708.96,124100,123700
210364.4,123725.00,124000,123700
210364.4,123960.64,124100,123900
210364.4,124012.67,124100,124000
210364.5,124012.67,124100,124000
210364.5,123932.05,124100,123900
210364.5,123932.05,124100,123900
210364.5,123932.05,124100,123900
210364.6,123699.46,123700,123600
210364.6,123698.39,123700,123400
210364.6,124096.10,124100,123800
210364.6,124093.53,124100,123600
210364.7,123780.49,124100,123700
210364.7,123996.90,124000,123600
210364.7,123998.21,124000,123600
210364.7,123998.21,124000,123600
210364.8,123998.21,124000,123600
210364.8,123998.21,124000,123600
210364.8,123999.10,124000,123800
210364.8,123999.10,124000,123800
210364.9,123999.10,124000,123800
210364.9,124199.68,124200,124100
210364.9,124199.36,124200,124000
210365.0,124298.21,124300,124000
210365.0,124298.21,124300,124000
210365.0,124298.21,124300,124000
210365.0,124298.21,124300,124000
210365.1,124299.58,124300,124000
210365.1,124299.58,124300,124000
210365.1,124299.86,124300,124200
210365.1,124299.86,124300,124200
210365.2,124492.60,124500,124200
210365.2,124492.60,124500,124200
210365.2,124492.60,124500,124200
210365.2,124487.66,124500,124000
210365.3,124146.15,124500,124100
210365.3,124399.40,124400,124000
210365.3,124493.57,124500,124200
210365.3,124489.28,124500,124000
210365.4,124172.13,124500,124100
210365.4,124399.28,124400,124000
210365.4,124495.57,124500,124200
210365.4,124492.61,124500,124000
210365.5,124172.13,124500,124100
210365.5,124398.03,124400,123800
210365.5,124008.20,124500,123900
210365.5,124398.03,124400,123800
210365.6,124492.61,124500,124000
210365.6,124172.13,124500,124100
210365.6,124308.33,124400,124300
210365.6,124303.92,124500,124300
210365.7,124303.92,124500,124300
210365.7,124303.92,124500,124300
210365.7,124303.92,124500,124300
210365.7,124303.92,124500,124300
210365.8,123804.64,124500,123800
210365.8,123814.71,124300,123800
210365.8,123808.82,124100,123800
210365.8,123804.64,124500,123800
210365.9,123814.71,124300,123800
210365.9,124039.73,124100,123700
210365.9,124100.00,124400,123800
210365.9,124110.64,124500,123900
210366.0,124110.64,124500,123900
210366.0,124298.90,124500,124200
210366.0,124298.90,124500,124200
210366.0,124204.25,124600,124200
210366.1,124204.24,124600,124200
210366.1,124293.87,124600,124200
210366.1,124312.98,124600,124200
210366.1,124204.33,124600,124200
210366.2,124204.16,124600,124200
210366.2,124204.16,124600,124200
210366.2,124200.51,124600,124200
210366.2,124200.26,124400,124200
210366.3,124200.26,124400,124200
210366.3,124200.26,124400,124200
210366.3,123900.72,124200,123900
210366.3,123900.72,124200,123900
210366.4,123900.72,124200,123900
210366.4,123900.72,124200,123900
210366.4,123400.10,123600,123400
210366.4,123400.20,123800,123400
210366.5,123400.20,123800,123400
210366.5,123400.20,123800,123400
210366.5,123452.63,123800,123400
210366.5,123452.63,123800,123400
210366.6,123452.63,123800,123400
210366.6,123452.63,123800,123400
210366.6,123452.63,123800,123400
210366.6,123452.63,123800,123400
210366.7,123452.63,123800,123400
210366.7,123400.30,124000,123400
210366.7,123435.71,123500,123400
210366.7,123435.71,123500,123400
210366.8,123435.71,123500,123400
210366.8,123435.71,123500,123400
210366.8,123435.71,123500,123400
210366.8,123435.71,123500,123400
210366.9,123435.71,123500,123400
210366.9,123435.71,123500,123400
210366.9,123435.71,123500,123400
210366.9,123435.71,123500,123400
210367.0,123702.00,124000,123700
210367.0,123702.00,124000,123700
210367.0,123702.00,124000,123700
210367.0,123702.00,124000,123700
210367.1,123400.10,123600,123400
210367.1,123400.10,123600,123400
210367.1,123400.10,123600,123400
210367.1,123400.10,123600,123400
210367.2,123015.34,123700,123000
210367.2,123017.48,123800,123000
210367.2,123017.48,123800,123000
210367.2,123013.15,123600,123000
210367.3,123013.15,123600,123000
210367.3,123013.19,123600,123000
210367.3,123013.15,123600,123000
210367.3,123008.76,123400,123000
210367.4,123013.15,123600,123000
210367.4,123013.15,123600,123000
210367.4,123008.76,123400,123000
210367.4,123008.76,123400,123000
210367.5,123004.38,123200,123000
210367.5,123008.76,123400,123000
210367.5,123004.38,123200,123000
210367.5,123008.76,123400,123000
210367.5,123008.76,123400,123000
210367.6,123008.76,123400,123000
210367.6,123008.76,123400,123000
210367.6,123100.27,123200,123100
210367.7,123100.27,123200,123100
210367.7,123100.81,123400,123100
210367.7,123100.81,123400,123100
210367.7,123100.27,123200,123100
210367.8,123100.81,123400,123100
210367.8,123100.27,123200,123100
210367.8,122700.93,122800,122700
210367.8,122700.87,122800,122700
210367.9,122700.87,122800,122700
210367.9,122700.82,122800,122700
210367.9,122700.82,122800,122700
210367.9,122400.63,122600,122400
210368.0,122401.24,122800,122400
210368.0,122401.55,122900,122400
210368.0,122401.55,122900,122400
210368.0,122400.62,122600,122400
210368.1,122401.55,122900,122400
210368.1,122401.24,122800,122400
210368.1,122400.93,122700,122400
210368.1,122401.24,122800,122400
210368.2,122401.24,122800,122400
210368.2,122401.55,122900,122400
210368.2,122401.55,122900,122400
210368.2,122401.38,123000,122400
210368.3,122209.25,123000,122200
210368.3,122207.50,123100,122200
210368.3,122208.33,123200,122200
210368.3,122208.33,123200,122200
210368.4,122208.33,123200,122200
210368.4,122208.33,123200,122200
210368.4,122506.93,123200,122500
210368.4,122508.91,123400,122500
210368.5,122508.91,123400,122500
210368.5,122508.91,123400,122500
210368.5,122508.91,123400,122500
210368.5,122508.91,123400,122500
210368.6,123018.13,123500,122500
210368.6,123306.45,123500,122900
210368.6,123239.13,123500,122900
210368.6,123261.90,123500,123000
210368.7,123309.52,123500,123100
210368.7,123309.52,123500,123100
210368.7,123316.39,123500,123100
210368.7,123316.39,123500,123100
210368.8,123316.39,123500,123100
210368.8,123316.39,123500,123100
210368.8,123316.39,123500,123100
210368.8,123296.36,123500,123100
210368.9,123270.49,123500,123000
210368.9,123316.39,123500,123100
210368.9,123316.39,123500,123100
210368.9,123316.39,123500,123100
210369.0,123643.10,123700,123500
210369.0,123500.82,123600,123500
210369.0,123500.82,123600,123500
210369.0,123500.82,123600,123500
210369.1,123064.79,123200,122900
210369.1,123064.79,123200,122900
210369.1,123064.79,123200,122900
210369.1,123064.79,123200,122900
210369.2,123064.79,123200,122900
210369.2,123064.79,123200,122900
210369.2,123198.08,123200,122600
210369.2,123199.36,123200,123000
210369.3,123401.05,124000,122800
210369.3,123003.29,124000,123000
210369.3,123400.00,124000,122800
210369.3,123003.29,124000,123000
210369.4,123197.81,123200,122800
210369.4,123032.00,123200,122900
210369.4,123198.33,123200,122800
210369.4,123032.00,123200,122900
210369.5,123198.33,123200,122800
210369.5,123032.00,123200,122900
210369.5,122899.49,122900,122800
210369.5,122898.48,122900,122600
210369.6,122898.48,122900,122600
210369.6,122764.90,122900,122500
210369.6,122898.48,122900,122600
210369.6,122898.48,122900,122600
210369.7,123197.91,123200,122600
210369.7,123045.59,123200,122900
210369.7,123797.59,123800,122700
210369.7,123640.00,123800,123400
210369.8,123640.00,123800,123400
210369.8,123640.00,123800,123400
210369.8,123288.89,123400,122900
210369.8,123283.72,123400,122900
210369.9,123283.72,123400,122900
210369.9,123399.30,123400,122700
210369.9,123260.47,123400,122800
210369.9,122801.97,123400,122800
210370.0,123026.32,123200,122500
210370.0,123337.06,123400,122500
210370.0,123237.21,123400,122700
210370.0,122702.30,123400,122700
210370.1,123026.32,123200,122500
210370.1,122511.80,123400,122500
210370.1,122951.13,123100,122500
210370.1,122509.19,123200,122500
210370.2,122875.94,123000,122500
210370.2,122775.41,123100,122500
210370.2,122944.97,123100,122400
210370.2,123100.67,123300,122400
210370.3,122810.09,123000,122400
210370.3,122810.09,123000,122400
210370.3,122810.09,123000,122400
210370.3,122995.95,123000,122400
210370.4,122661.76,123000,122500
210370.4,122898.37,122900,122400
210370.4,122661.76,123000,122500
210370.4,122789.26,122900,122400
210370.5,122756.18,123000,122400
210370.5,122776.22,123000,122400
210370.5,122776.22,123000,122400
210370.6,122776.22,123000,122400
210370.6,122995.94,123000,122400
210370.6,122661.76,123000,122500
210370.6,122898.37,122900,122400
210370.7,122997.26,123000,122600
210370.7,122997.27,123000,122600
210370.7,122997.27,123000,122600
210370.7,122906.98,123000,122600
210370.8,122906.98,123000,122600
210370.8,122999.60,123000,122600
210370.8,122999.60,123000,122600
210370.8,123199.22,123200,122600
210370.9,123237.21,123400,122700
210370.9,123237.21,123400,122700
210370.9,123237.21,123400,122700
210370.9,123237.21,123400,122700
210371.0,123233.33,123400,122700
210371.0,123233.33,123400,122700
210371.0,122702.23,123400,122700
210371.0,123022.82,123200,122400
210371.1,123200.22,123400,123200
210371.1,123399.01,123400,122400
210371.1,123213.95,123400,122600
210371.1,123213.95,123400,122600
210371.2,123399.20,123400,122600
210371.2,123237.21,123400,122700
210371.2,123237.21,123400,122700
210371.2,123237.21,123400,122700
210371.3,122701.64,123200,122700
210371.3,122913.16,123000,122400
210371.3,122802.07,123200,122800
210371.3,123051.61,123100,122800
210371.4,122802.07,123200,122800
210371.4,123007.48,123100,122800
210371.4,122802.94,123200,122800
210371.4,123044.83,123100,122900
210371.5,122904.16,123400,122900
210371.5,123115.38,123200,122900
210371.5,122902.50,123200,122900
210371.5,122902.50,123200,122900
210371.6,122902.50,123200,122900
210371.6,122902.06,123200,122900
210371.6,122902.06,123200,122900
210371.6,122902.06,123200,122900
210371.7,122900.69,123000,122900
210371.7,122406.47,122800,122400
210371.7,122649.23,122700,122400
210371.7,122407.97,122900,122400
210371.8,122649.23,122700,122400
210371.8,122406.38,122800,122400
210371.8,122649.23,122700,122400
210371.8,122406.38,122800,122400
210371.9,122649.23,122700,122400
210371.9,122783.89,122900,122400
210371.9,122799.59,122900,122400
210371.9,122799.59,122900,122400
210372.0,122799.59,122900,122400
210372.0,122851.39,122900,122400
210372.0,122744.44,122900,122500
210372.0,122409.54,122900,122400
210372.1,122404.59,122700,122400
210372.1,122404.61,122700,122400
210372.1,122403.07,122600,122400
210372.1,122403.07,122600,122400
210372.2,122403.07,122600,122400
210372.2,122402.92,122600,122400
210372.2,122403.40,122600,122400
210372.2,122403.40,122600,122400
210372.3,122402.61,122600,122400
210372.3,122402.02,122600,122400
210372.3,122402.02,122600,122400
210372.3,122402.02,122600,122400
210372.4,122401.47,122600,122400
210372.4,122401.47,122600,122400
210372.4,122401.47,122600,122400
210372.4,122300.21,122600,122300
210372.5,122202.27,122800,122200
210372.5,122414.08,122600,122200
210372.5,122648.44,122700,122600
210372.5,122201.52,122600,122200
210372.6,122330.77,122500,122100
210372.6,122388.46,122600,122100
210372.6,122102.08,122600,122100
210372.6,122268.00,122400,122100
210372.7,122102.09,122600,122100
210372.7,122268.00,122400,122100
210372.7,122102.51,122700,122100
210372.7,122324.00,122500,122100
210372.8,122102.08,122600,122100
210372.8,122268.00,122400,122100
210372.8,122100.65,122600,122100
210372.8,122184.78,122400,122100
210372.9,122100.91,122800,122100
210372.9,122241.30,122600,122100
210372.9,122100.91,122800,122100
210372.9,122897.70,122900,122200
210373.0,122720.00,123000,122600
210373.0,122650.00,123000,122500
210373.0,122650.00,123000,122500
210373.0,122663.37,123000,122500
210373.1,122845.45,123000,122500
210373.1,122798.02,123000,122700
210373.1,122818.18,123000,122500
210373.1,122798.02,123000,122700
210373.2,122818.18,123000,122500
210373.2,122798.02,123000,122700
210373.2,122554.84,122600,122500
210373.2,122997.27,123000,122600
210373.3,122953.85,123000,122700
210373.3,122999.76,123000,122600
210373.3,122953.85,123000,122700
210373.3,122995.83,123000,122500
210373.4,122992.96,123000,122500
210373.4,122988.24,123000,122600
210373.4,122988.24,123000,122600
210373.4,122942.86,123000,122600
210373.5,122942.86,123000,122600
210373.5,122942.86,123000,122600
210373.5,122942.86,123000,122600
210373.5,122600.36,123200,122600
210373.6,122839.81,123000,122500
210373.6,122954.41,123100,122500
210373.6,122354.79,123300,122300
210373.6,122332.43,122600,122300
210373.7,122300.36,123200,122300
210373.7,122321.62,122500,122300
210373.7,122300.36,123200,122300
210373.7,122321.62,122500,122300
210373.8,122700.05,123200,122700
210373.8,122702.94,122800,122700
210373.8,122700.06,123300,122700
210373.8,122705.88,122900,122700
210373.9,122716.22,123300,122700
210373.9,122705.88,122900,122700
210373.9,122716.22,123300,122700
210373.9,122705.88,122900,122700
210374.0,122716.22,123300,122700
210374.0,122705.88,122900,122700
210374.0,122716.22,123300,122700
210374.0,122705.88,122900,122700
210374.1,122716.22,123300,122700
210374.1,122705.88,122900,122700
210374.1,122700.07,123400,122700
210374.1,122705.88,122900,122700
210374.2,122700.07,123400,122700
210374.2,122705.88,122900,122700
210374.2,122715.22,123400,122700
210374.2,122705.88,122900,122700
210374.3,122715.22,123400,122700
210374.3,122705.88,122900,122700
210374.3,122715.22,123400,122700
210374.3,122746.67,123400,122700
210374.4,122714.71,123200,122700
210374.4,122708.82,123000,122700
210374.4,122746.67,123400,122700
210374.4,122714.71,123200,122700
210374.5,122708.82,123000,122700
210374.5,122746.67,123400,122700
210374.5,122714.71,123200,122700
